UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10003645,21,Source,3294192,C,"The Taliban's Marches: Herat, Farah, Baghdis and Ghor",Source,C Hurst & Co Publishers Ltd,Decoding the New Taliban: Insights from the Afghan Field,Source,Source,Source,Source,1850659613,Source,Source,Source,2009,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3294193,A,Policing Afghanistan: The Politics of the Lame Leviathan,Source,C Hurst & Co Publishers Ltd,Source,Source,Source,Source,Source,1849042055,Source,Source,Source,2013,Source,1,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3294180,D,The role of ideas in EU responses to international crises : Comparing the cases of Iraq and Iran,Source,Source,Cooperation and Conflict,48,3,424,Source,Source,0010-8367,10.1177/0010836713487275,Source,2013,http://cac.sagepub.com/content/early/2013/07/12/0010836713487275.abstract,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3294181,D,"Space Capsule Justice : The ICTY and Bosnia - Image, Distance and Disconnection",Source,Source,Slavonic & East European Review,91,4,818,Source,Source,0037-6795,10.5699/slaveasteurorev2.91.4.0818,Source,2013,Source,2,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293964,D,The Impact of Communication Materials on Public Responses to a Radiological Dispersal Device (RDD) Attack,Source,Source,Biosecurity And Bioterrorism-Biodefense Strategy Practice And Science,11,1,49,Source,Source,1538-7135,10.1089/bsp.2012.0059,Source,2013,Source,2,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293965,A,Building Peace after War,Source,Routledge,Source,Source,Source,Source,Source,9780415474368,Source,Source,Source,2009,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293966,C,The UN Security Council and Peacekeeping,Source,Oxford University Press,The United Nations Security Council and war  : The evolution of thought and practice since 1945,Source,Source,Source,Source,9780199533435,Source,Source,Source,2008,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293967,C,The 'New Wars' Thesis Revisited,Source,Oxford University Press,The Changing Character of War,Source,Source,Source,Source,9780199596737,Source,Source,Source,2011,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293968,D,Communicating with the Public Following Radiological Terrorism: Results from a Series of Focus Groups and National Surveys in Britain and Germany,Source,Source,PREHOSPITAL AND DISASTER MEDICINE,28,2,110,Source,Source,1049-023X,10.1017/S1049023X12001756,Source,2013,Source,5,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293969,D,Green partnerships in Britain's energy sector - classifying non-governmental organisations and exploring their varying potential to co-operate with energy companies,Source,Source,ENVIRONMENTAL POLITICS,19,6,910,Source,Source,0964-4016,10.1080/09644016.2010.518681,Source,2010,Source,1,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293970,C,The Psychology of Violent Radicalisation,Source,Routledge,The Psychology of Counter-Terrorism,Source,Source,Source,Source,9780415558402,Source,Source,Source,2011,http://books.google.co.uk/books?hl=en&lr=&id=E62KmHWH06kC&oi=fnd&pg=PP1&ots=4e4IIWwuvu&sig=qIbpALuzeR2KENdtTt6ogXWofEQ,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293971,D,Reappraising Late Medieval Strategy: The Example of the 1415 Agincourt Campaign,Source,Source,War in History,19,2,123,Source,Source,0968-3445,10.1177/0968344511432975,Source,2012,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293972,C,Clausewitz and the Politics of Early Modern Warfare,Source,Franz Steiner Verlag,Clausewitz : The State and War,Source,Source,Source,Source,9783515099127,Source,Source,Source,2011,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293973,D,"Regaining Strategy: Small Powers, Strategic Culture, and Escalation in Afghanistan",Source,Source,The Journal of Strategic Studies,35,5,663,Source,Source,0140-2390,10.1080/01402390.2012.706969,Source,2012,Source,1,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293974,C,Peacekeeping and the Utility of Force: General Sir Michael Rose,Source,Palgrave Macmillan,Ways Out of War : Peacemakers in the Middle East and the Balkans,Source,Source,Source,Source,9781137030535,Source,Source,Source,2012,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293975,A,The UN and human rights : who guards the guardians?,Source,Cambridge University Press,Source,Source,Source,Source,Source,0521841909,Source,Source,Source,2011,Source,0,False,Source,True,False,"170,000 words in length, The UN and Human Rights involved extensive research across different areas of public international law, as well as legal theory and socio-legal studies. A vast literature did exist on particular UN interventions (e.g. peacekeeping and international administration of territory), but there had been no attempt to examine, systematically and comprehensively, the wide range of legal issues raised by the exercise of governmental functions by the UN. In addition to doctrinal challenges, the book employed empirical methods, which are seldom used in legal monograph, in the analysis of certain UN operations (e.g. the administration of refugee camps). ",Source,E,Source,Source,False,Source
10003645,21,Source,3293976,D,A Normative Theory of Sovereignty Transfers,Source,Source,STANFORD JOURNAL OF INTERNATIONAL LAW,49,2,371,Source,Source,0731-5082,Source,Source,2013,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293884,D,Anglo-Soviet naval armaments diplomacy before the Second World War,Source,Source,The English Historical Review,123,501,351 ,Source,Source,0013-8266,10.1093/ehr/cen010,Source,2008,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293885,A,"Cry havoc : how the arms race drove the world to war, 1931-1941",Source,Basic Books,Source,Source,Source,Source,Source,0465011144,Source,Source,Source,2010,Source,0,False,Source,True,False,"Cry Havoc is based on a thorough study of primary and secondary sources in five languages, including records from UK, US, German, French, Italian and Russian public and private archives. This large-scale, systemic international analysis of the origins, course and outcomes of a decade of global arms competition before World War Two required a decade of research and writing. £60,000 of research funding from Norwegian Ministry of Defence and £30,000 from AHRC testify to the scale, scope and ambition of the book. ",Source,E,Source,Source,False,This book was awarded an 'Outstanding Academic Title Award' by Choice Magazine in 2012
10003645,21,Source,3293886,D,"Sir Basil Zaharoff and Sir Vincent Caillard as Instruments of British Policy towards Greece and the Ottoman Empire during the Asquith and Lloyd George Administrations, 1915–8",Source,Source,INTERNATIONAL HISTORY REVIEW,34,4,819,Source,Source,0707-5332,10.1080/07075332.2012.690200,Source,2012,Source,1,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293887,D,What are the consequences of deployment to Iraq and Afghanistan on the mental health of the UK armed forces? A cohort study,Source,Source,The Lancet,375,9728,1783 ,N/A,Source,0140-6736,10.1016/S0140-6736(10)60672-1,Source,2010,Source,15,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293888,D,"Laying Down Their Rifles: The Changing Influences on the Retention of Volunteer British Army Reservists Returning from Iraq, 2003-2006",Source,Source,Armed Forces and Society,36,2,264 ,Source,Source,0095-327X,10.1177/0095327X09344068,Source,2010,Source,6,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293870,C,Seemacht und Geschichte : Der Aufbau der Seemacht im kaiserlichen Deutschland,Source,Franz Steiner Verlag,Maritime Wirtschaft in Deutschland,Source,Source,Source,Source,9783515101370,Source,Source,Source,2012,Source,0,True,Source,False,True,Source,"This article examines the decision of Kaiser Wilhelm II, (1888-1918) to embark on a major naval and maritime expansion programme marked a profound shift in the economic, political and international perspective of the nation. By examining sea power as a cultural construction, one that is suitable only for sea based states, rather than a simple strategic choice open to continental state like Germany, it is possible to understand why the consequences of the Imperial decision were negative. 
<br/>Linking Wilhelm's decisions to the naval power of his grandmother, Queen Victoria, stresses the role of cultural borrowing in strategic culture.
<br/>",E,Source,Source,False,Source
10003645,21,Source,3293959,C,From Victory to Success : the Changing Mission of Western Armed Forces,Source,Routledge,"Modern war and the utility of force : challenges, methods and strategy",Source,Source,Source,Source,0415575958,Source,Source,Source,2010,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293960,C,"What ""Success"" Means in Afghanistan, Iraq, and Libya",Source,Stanford University Press,How 911 Changed our Ways of War,Source,Source,Source,Source,9780804788465,Source,Source,Source,2013,http://www.sup.org/book.cgi?id=23163,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293864,C,"Internationalism in East Asia : the naval armaments limitation system, 1922-39",Source,Routledge,"The International History of East Asia, 1900-1968 : Trade, Ideology and the Quest for Order",Source,Source,Source,Source,0415625041,Source,Source,Source,2010,Source,0,False,Source,False,True,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293865,C,"Introduction: Strategies, Stories and Scripts",Source,Bloomsbury Academic,Scripting Middle East Leaders : the Impact of Leadership Perceptions on US and UK Foreign Policy,Source,Source,Source,Source,978-1-4411-9165-6,Source,Source,Source,2013,Source,0,False,Source,False,True,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293866,C,"Managing the British Way of Warfare : France and Britain’s Continental Commitment, 1904-1918",Source,Ashgate Publishing,"The British Way in Warfare  : Power and the International System, 1856-1956",Source,Source,Source,Source,978-0754665939,Source,Source,Source,2010,Source,0,False,Source,False,True,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293867,A,Talking to Terrorists : Making Peace in Northern Ireland and the Basque Country,Source,Columbia University Press,Source,Source,Source,Source,Source,9780231154185,Source,Source,Source,2009,Source,2,False,Source,False,True,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293868,D,Human Rights in Wartime : a Framework for Analysis,Source,Source,EUROPEAN HUMAN RIGHTS LAW REVIEW,6,Source,689,Source,Source,1361-1526,Source,Source,2008,http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1558494,0,False,Source,False,True,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293981,A,Transforming Military Power Since the Cold War,Source,Cambridge University Press,Source,Source,Source,Source,Source,9781107621442,Source,Source,Source,2013,Source,2,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293982,D,"The Taliban at War : Inside the Helmand Insurgency, 2004-2012",Source,Source,International Affairs (London),89,4,845,N/A,Source,0020-5850,10.1111/1468-2346.12048,Source,2013,Source,1,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293983,D,Deterrence Beyond the State : The Israeli Experience,Source,Source,CONTEMPORARY SECURITY POLICY,33,1,124,Source,Source,1352-3260,10.1080/13523260.2012.659593,Source,2012,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293984,D,The Nineteenth Century Origins of Counterinsurgency Doctrine,Source,Source,The Journal of Strategic Studies,33,5,727,Source,Source,0140-2390,10.1080/01402390.2010.498259,Source,2010,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293985,A,War 2.0 : Irregular Warfare in the Information Age,Source,Praeger Security International,Source,Source,Source,Source,Source,0313364710,Source,Source,Source,2009,Source,1,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293986,A,"Global ethics : anarchy, freedom and international relations",Source,Routledge,Source,Source,Source,Source,Source,9780415466103,Source,Source,Source,2009,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293987,D,"Tragedy, Reconciliation and Reconstruction",Source,Source,European Journal Of Social Theory,11,3,351 ,Source,Source,1368-4310,10.1177/1368431008092567,Source,2008,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293988,C,Regulating Anarchy : the Ethics of PMCs in Global Civil Society,Source,Routledge,"Private military and security companies : ethics, policies and civil-military relations",Source,Source,Source,Source,0415432758,Source,Source,Source,2008,Source,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
10003645,21,Source,3293989,D,"THE DELINQUENCY OF ANARCHICAL SOCIETIES: TRANSFORMATION, NOT PUNISHMENT; RESTYLING, NOT REHABILITATION",Source,Source,Journal of International Political Theory,4,1,72,Source,Source,1755-0882,10.3366/E1755088208000098,Source,2008,http://www.euppublishing.com/doi/abs/10.3366/E1755088208000098,0,False,Source,False,False,Source,Source,E,Source,Source,False,Source
